state,date,sex,age,ethnicity,population
Sarawak,2022-01-01,female,10-14,other_noncitizen,0.9
Sarawak,2022-01-01,female,15-19,overall,101.1
Sarawak,2022-01-01,female,15-19,bumi_malay,26.2
Sarawak,2022-01-01,female,15-19,bumi_other,53.0
Sarawak,2022-01-01,female,15-19,chinese,20.7
Sarawak,2022-01-01,female,15-19,indian,0.1
Sarawak,2022-01-01,female,15-19,other_citizen,0.1
Sarawak,2022-01-01,female,15-19,other_noncitizen,1.0
Sarawak,2022-01-01,female,20-24,overall,101.7
Sarawak,2022-01-01,female,20-24,bumi_malay,28.9
Sarawak,2022-01-01,female,20-24,bumi_other,48.8
Sarawak,2022-01-01,female,20-24,chinese,20.1
Sarawak,2022-01-01,female,20-24,indian,0.4
Sarawak,2022-01-01,female,20-24,other_citizen,0.2
Sarawak,2022-01-01,female,20-24,other_noncitizen,3.2
Sarawak,2022-01-01,female,25-29,overall,103.3
Sarawak,2022-01-01,female,25-29,bumi_malay,25.9
Sarawak,2022-01-01,female,25-29,bumi_other,50.2
Sarawak,2022-01-01,female,25-29,chinese,19.8
Sarawak,2022-01-01,female,25-29,indian,0.3
Sarawak,2022-01-01,female,25-29,other_citizen,0.3
Sarawak,2022-01-01,female,25-29,other_noncitizen,6.8
Sarawak,2022-01-01,female,30-34,overall,101.3
Sarawak,2022-01-01,female,30-34,bumi_malay,24.4
Sarawak,2022-01-01,female,30-34,bumi_other,48.7
Sarawak,2022-01-01,female,30-34,chinese,20.8
Sarawak,2022-01-01,female,30-34,indian,0.2
Sarawak,2022-01-01,female,30-34,other_citizen,0.3
Sarawak,2022-01-01,female,30-34,other_noncitizen,6.9
Sarawak,2022-01-01,female,35-39,overall,90.6
Sarawak,2022-01-01,female,35-39,bumi_malay,21.4
Sarawak,2022-01-01,female,35-39,bumi_other,43.5
Sarawak,2022-01-01,female,35-39,chinese,19.4
Sarawak,2022-01-01,female,35-39,indian,0.2
Sarawak,2022-01-01,female,35-39,other_citizen,0.4
Sarawak,2022-01-01,female,35-39,other_noncitizen,5.9
Sarawak,2022-01-01,female,40-44,overall,82.7
Sarawak,2022-01-01,female,40-44,bumi_malay,18.5
Sarawak,2022-01-01,female,40-44,bumi_other,39.7
Sarawak,2022-01-01,female,40-44,chinese,19.4
Sarawak,2022-01-01,female,40-44,indian,0.1
Sarawak,2022-01-01,female,40-44,other_citizen,0.3
Sarawak,2022-01-01,female,40-44,other_noncitizen,4.6
Sarawak,2022-01-01,female,45-49,overall,74.2
Sarawak,2022-01-01,female,45-49,bumi_malay,16.1
Sarawak,2022-01-01,female,45-49,bumi_other,37.8
Sarawak,2022-01-01,female,45-49,chinese,17.4
Sarawak,2022-01-01,female,45-49,indian,0.1
Sarawak,2022-01-01,female,45-49,other_citizen,0.2
Sarawak,2022-01-01,female,45-49,other_noncitizen,2.5
Sarawak,2022-01-01,female,50-54,overall,70.9
Sarawak,2022-01-01,female,50-54,bumi_malay,15.3
Sarawak,2022-01-01,female,50-54,bumi_other,36.5
Sarawak,2022-01-01,female,50-54,chinese,17.9
Sarawak,2022-01-01,female,50-54,indian,0.1
Sarawak,2022-01-01,female,50-54,other_citizen,0.2
Sarawak,2022-01-01,female,50-54,other_noncitizen,0.9
Sarawak,2022-01-01,female,55-59,overall,62.9
Sarawak,2022-01-01,female,55-59,bumi_malay,13.1
Sarawak,2022-01-01,female,55-59,bumi_other,32.7
Sarawak,2022-01-01,female,55-59,chinese,16.5
Sarawak,2022-01-01,female,55-59,indian,0.1
Sarawak,2022-01-01,female,55-59,other_citizen,0.1
Sarawak,2022-01-01,female,55-59,other_noncitizen,0.4
Sarawak,2022-01-01,female,60-64,overall,55.0
Sarawak,2022-01-01,female,60-64,bumi_malay,11.0
Sarawak,2022-01-01,female,60-64,bumi_other,27.5
Sarawak,2022-01-01,female,60-64,chinese,16.0
Sarawak,2022-01-01,female,60-64,indian,0.1
Sarawak,2022-01-01,female,60-64,other_citizen,0.1
Sarawak,2022-01-01,female,60-64,other_noncitizen,0.3
Sarawak,2022-01-01,female,65-69,overall,40.6
Sarawak,2022-01-01,female,65-69,bumi_malay,7.8
Sarawak,2022-01-01,female,65-69,bumi_other,18.5
Sarawak,2022-01-01,female,65-69,chinese,14.0
Sarawak,2022-01-01,female,65-69,indian,0.1
Sarawak,2022-01-01,female,65-69,other_citizen,0.1
Sarawak,2022-01-01,female,65-69,other_noncitizen,0.2
Sarawak,2022-01-01,female,70-74,overall,28.6
Sarawak,2022-01-01,female,70-74,bumi_malay,5.1
Sarawak,2022-01-01,female,70-74,bumi_other,13.0
Sarawak,2022-01-01,female,70-74,chinese,10.4
Sarawak,2022-01-01,female,70-74,indian,0.1
Sarawak,2022-01-01,female,70-74,other_citizen,0.0
Sarawak,2022-01-01,female,70-74,other_noncitizen,0.1
Sarawak,2022-01-01,female,75-79,overall,17.0
Sarawak,2022-01-01,female,75-79,bumi_malay,3.1
Sarawak,2022-01-01,female,75-79,bumi_other,8.2
Sarawak,2022-01-01,female,75-79,chinese,5.6
Sarawak,2022-01-01,female,75-79,indian,0.0
Sarawak,2022-01-01,female,75-79,other_citizen,0.0
Sarawak,2022-01-01,female,75-79,other_noncitizen,0.1
Sarawak,2022-01-01,female,80-84,overall,10.2
Sarawak,2022-01-01,female,80-84,bumi_malay,1.8
Sarawak,2022-01-01,female,80-84,bumi_other,4.5
Sarawak,2022-01-01,female,80-84,chinese,3.9
Sarawak,2022-01-01,female,80-84,indian,0.0
Sarawak,2022-01-01,female,80-84,other_citizen,0.0
Sarawak,2022-01-01,female,80-84,other_noncitizen,0.0
Sarawak,2022-01-01,female,85+,overall,6.1
Sarawak,2022-01-01,female,85+,bumi_malay,0.9
Sarawak,2022-01-01,female,85+,bumi_other,2.8
Sarawak,2022-01-01,female,85+,chinese,2.3
Sarawak,2022-01-01,female,85+,indian,0.0
Sarawak,2022-01-01,female,85+,other_citizen,0.0
Sarawak,2022-01-01,female,85+,other_noncitizen,0.0
Sarawak,2022-01-01,male,overall,overall,1276.1
Sarawak,2022-01-01,male,overall,bumi_malay,300.8
Sarawak,2022-01-01,male,overall,bumi_other,604.7
Sarawak,2022-01-01,male,overall,chinese,285.3
Sarawak,2022-01-01,male,overall,indian,2.7
Sarawak,2022-01-01,male,overall,other_citizen,3.6
Sarawak,2022-01-01,male,overall,other_noncitizen,78.9
Sarawak,2022-01-01,male,0-4,overall,78.1
Sarawak,2022-01-01,male,0-4,bumi_malay,24.0
Sarawak,2022-01-01,male,0-4,bumi_other,39.4
Sarawak,2022-01-01,male,0-4,chinese,12.8
Sarawak,2022-01-01,male,0-4,indian,0.1
Sarawak,2022-01-01,male,0-4,other_citizen,0.2
Sarawak,2022-01-01,male,0-4,other_noncitizen,1.6
Sarawak,2022-01-01,male,5-9,overall,89.0
Sarawak,2022-01-01,male,5-9,bumi_malay,24.4
Sarawak,2022-01-01,male,5-9,bumi_other,45.0
Sarawak,2022-01-01,male,5-9,chinese,17.2
Sarawak,2022-01-01,male,5-9,indian,0.1
Sarawak,2022-01-01,male,5-9,other_citizen,0.2
Sarawak,2022-01-01,male,5-9,other_noncitizen,2.1
Sarawak,2022-01-01,male,10-14,overall,102.8
Sarawak,2022-01-01,male,10-14,bumi_malay,27.4
Sarawak,2022-01-01,male,10-14,bumi_other,53.2
Sarawak,2022-01-01,male,10-14,chinese,20.6
Sarawak,2022-01-01,male,10-14,indian,0.1
Sarawak,2022-01-01,male,10-14,other_citizen,0.2
Sarawak,2022-01-01,male,10-14,other_noncitizen,1.2
Sarawak,2022-01-01,male,15-19,overall,109.9
Sarawak,2022-01-01,male,15-19,bumi_malay,28.3
Sarawak,2022-01-01,male,15-19,bumi_other,56.4
Sarawak,2022-01-01,male,15-19,chinese,23.3
Sarawak,2022-01-01,male,15-19,indian,0.2
Sarawak,2022-01-01,male,15-19,other_citizen,0.2
Sarawak,2022-01-01,male,15-19,other_noncitizen,1.6
Sarawak,2022-01-01,male,20-24,overall,110.7
Sarawak,2022-01-01,male,20-24,bumi_malay,29.5
Sarawak,2022-01-01,male,20-24,bumi_other,50.1
Sarawak,2022-01-01,male,20-24,chinese,22.0
Sarawak,2022-01-01,male,20-24,indian,0.3
Sarawak,2022-01-01,male,20-24,other_citizen,0.2
Sarawak,2022-01-01,male,20-24,other_noncitizen,8.5
Sarawak,2022-01-01,male,25-29,overall,116.0
Sarawak,2022-01-01,male,25-29,bumi_malay,27.6
Sarawak,2022-01-01,male,25-29,bumi_other,50.4
Sarawak,2022-01-01,male,25-29,chinese,21.0
Sarawak,2022-01-01,male,25-29,indian,0.3
Sarawak,2022-01-01,male,25-29,other_citizen,0.4
Sarawak,2022-01-01,male,25-29,other_noncitizen,16.3
Sarawak,2022-01-01,male,30-34,overall,114.9
Sarawak,2022-01-01,male,30-34,bumi_malay,25.8
Sarawak,2022-01-01,male,30-34,bumi_other,50.0
Sarawak,2022-01-01,male,30-34,chinese,21.6
Sarawak,2022-01-01,male,30-34,indian,0.3
Sarawak,2022-01-01,male,30-34,other_citizen,0.6
Sarawak,2022-01-01,male,30-34,other_noncitizen,16.6
Sarawak,2022-01-01,male,35-39,overall,102.1
Sarawak,2022-01-01,male,35-39,bumi_malay,22.8
Sarawak,2022-01-01,male,35-39,bumi_other,44.3
Sarawak,2022-01-01,male,35-39,chinese,20.7
Sarawak,2022-01-01,male,35-39,indian,0.2
Sarawak,2022-01-01,male,35-39,other_citizen,0.6
Sarawak,2022-01-01,male,35-39,other_noncitizen,13.5
Sarawak,2022-01-01,male,40-44,overall,88.5
Sarawak,2022-01-01,male,40-44,bumi_malay,18.8
Sarawak,2022-01-01,male,40-44,bumi_other,39.4
Sarawak,2022-01-01,male,40-44,chinese,20.4
Sarawak,2022-01-01,male,40-44,indian,0.2
Sarawak,2022-01-01,male,40-44,other_citizen,0.4
Sarawak,2022-01-01,male,40-44,other_noncitizen,9.4
Sarawak,2022-01-01,male,45-49,overall,76.6
Sarawak,2022-01-01,male,45-49,bumi_malay,16.1
Sarawak,2022-01-01,male,45-49,bumi_other,36.7
Sarawak,2022-01-01,male,45-49,chinese,18.4
Sarawak,2022-01-01,male,45-49,indian,0.1
Sarawak,2022-01-01,male,45-49,other_citizen,0.2
Sarawak,2022-01-01,male,45-49,other_noncitizen,5.1
Sarawak,2022-01-01,male,50-54,overall,71.7
Sarawak,2022-01-01,male,50-54,bumi_malay,15.1
Sarawak,2022-01-01,male,50-54,bumi_other,36.4
Sarawak,2022-01-01,male,50-54,chinese,18.2
Sarawak,2022-01-01,male,50-54,indian,0.2
Sarawak,2022-01-01,male,50-54,other_citizen,0.2
Sarawak,2022-01-01,male,50-54,other_noncitizen,1.7
Sarawak,2022-01-01,male,55-59,overall,64.2
Sarawak,2022-01-01,male,55-59,bumi_malay,13.1
Sarawak,2022-01-01,male,55-59,bumi_other,32.4
Sarawak,2022-01-01,male,55-59,chinese,17.7
Sarawak,2022-01-01,male,55-59,indian,0.1
Sarawak,2022-01-01,male,55-59,other_citizen,0.1
Sarawak,2022-01-01,male,55-59,other_noncitizen,0.7
Sarawak,2022-01-01,male,60-64,overall,55.4
Sarawak,2022-01-01,male,60-64,bumi_malay,11.0
Sarawak,2022-01-01,male,60-64,bumi_other,27.2
Sarawak,2022-01-01,male,60-64,chinese,16.7
Sarawak,2022-01-01,male,60-64,indian,0.2
Sarawak,2022-01-01,male,60-64,other_citizen,0.1
Sarawak,2022-01-01,male,60-64,other_noncitizen,0.3
Sarawak,2022-01-01,male,65-69,overall,40.8
Sarawak,2022-01-01,male,65-69,bumi_malay,7.6
Sarawak,2022-01-01,male,65-69,bumi_other,19.1
Sarawak,2022-01-01,male,65-69,chinese,13.9
Sarawak,2022-01-01,male,65-69,indian,0.1
Sarawak,2022-01-01,male,65-69,other_citizen,0.1
Sarawak,2022-01-01,male,65-69,other_noncitizen,0.2
Sarawak,2022-01-01,male,70-74,overall,27.7
Sarawak,2022-01-01,male,70-74,bumi_malay,4.9
Sarawak,2022-01-01,male,70-74,bumi_other,12.2
Sarawak,2022-01-01,male,70-74,chinese,10.3
Sarawak,2022-01-01,male,70-74,indian,0.1
Sarawak,2022-01-01,male,70-74,other_citizen,0.0
Sarawak,2022-01-01,male,70-74,other_noncitizen,0.1
Sarawak,2022-01-01,male,75-79,overall,15.2
Sarawak,2022-01-01,male,75-79,bumi_malay,2.7
Sarawak,2022-01-01,male,75-79,bumi_other,6.8
Sarawak,2022-01-01,male,75-79,chinese,5.5
Sarawak,2022-01-01,male,75-79,indian,0.0
Sarawak,2022-01-01,male,75-79,other_citizen,0.0
Sarawak,2022-01-01,male,75-79,other_noncitizen,0.1
Sarawak,2022-01-01,male,80-84,overall,8.2
Sarawak,2022-01-01,male,80-84,bumi_malay,1.3
Sarawak,2022-01-01,male,80-84,bumi_other,3.5
Sarawak,2022-01-01,male,80-84,chinese,3.3
Sarawak,2022-01-01,male,80-84,indian,0.0
Sarawak,2022-01-01,male,80-84,other_citizen,0.0
Sarawak,2022-01-01,male,80-84,other_noncitizen,0.0
Sarawak,2022-01-01,male,85+,overall,4.2
Sarawak,2022-01-01,male,85+,bumi_malay,0.5
Sarawak,2022-01-01,male,85+,bumi_other,1.9
Sarawak,2022-01-01,male,85+,chinese,1.7
Sarawak,2022-01-01,male,85+,indian,0.0
Sarawak,2022-01-01,male,85+,other_citizen,0.0
Sarawak,2022-01-01,male,85+,other_noncitizen,0.0
Selangor,2022-01-01,both,overall,overall,7050.3
Selangor,2022-01-01,both,overall,bumi_malay,3907.9
Selangor,2022-01-01,both,overall,bumi_other,82.2
Selangor,2022-01-01,both,overall,chinese,1757.8
Selangor,2022-01-01,both,overall,indian,727.6
Selangor,2022-01-01,both,overall,other_citizen,54.9
Selangor,2022-01-01,both,overall,other_noncitizen,519.9
Selangor,2022-01-01,both,0-4,overall,500.8
Selangor,2022-01-01,both,0-4,bumi_malay,302.1
Selangor,2022-01-01,both,0-4,bumi_other,6.0
Selangor,2022-01-01,both,0-4,chinese,83.2
Selangor,2022-01-01,both,0-4,indian,39.3
Selangor,2022-01-01,both,0-4,other_citizen,6.3
Selangor,2022-01-01,both,0-4,other_noncitizen,63.9
Selangor,2022-01-01,both,5-9,overall,533.9
Selangor,2022-01-01,both,5-9,bumi_malay,301.1
Selangor,2022-01-01,both,5-9,bumi_other,5.4
Selangor,2022-01-01,both,5-9,chinese,129.7
Selangor,2022-01-01,both,5-9,indian,49.5
Selangor,2022-01-01,both,5-9,other_citizen,4.5
Selangor,2022-01-01,both,5-9,other_noncitizen,43.7
Selangor,2022-01-01,both,10-14,overall,482.0
Selangor,2022-01-01,both,10-14,bumi_malay,266.5
Selangor,2022-01-01,both,10-14,bumi_other,6.6
Selangor,2022-01-01,both,10-14,chinese,139.3
Selangor,2022-01-01,both,10-14,indian,59.4
Selangor,2022-01-01,both,10-14,other_citizen,3.5
Selangor,2022-01-01,both,10-14,other_noncitizen,6.8
Selangor,2022-01-01,both,15-19,overall,511.5
Selangor,2022-01-01,both,15-19,bumi_malay,307.0
Selangor,2022-01-01,both,15-19,bumi_other,7.8
Selangor,2022-01-01,both,15-19,chinese,124.3
Selangor,2022-01-01,both,15-19,indian,56.6
Selangor,2022-01-01,both,15-19,other_citizen,4.3
Selangor,2022-01-01,both,15-19,other_noncitizen,11.4
Selangor,2022-01-01,both,20-24,overall,568.6
Selangor,2022-01-01,both,20-24,bumi_malay,310.9
Selangor,2022-01-01,both,20-24,bumi_other,4.7
Selangor,2022-01-01,both,20-24,chinese,115.8
Selangor,2022-01-01,both,20-24,indian,53.5
Selangor,2022-01-01,both,20-24,other_citizen,4.4
Selangor,2022-01-01,both,20-24,other_noncitizen,79.2
Selangor,2022-01-01,both,25-29,overall,577.2
Selangor,2022-01-01,both,25-29,bumi_malay,298.0
Selangor,2022-01-01,both,25-29,bumi_other,4.1
Selangor,2022-01-01,both,25-29,chinese,114.7
Selangor,2022-01-01,both,25-29,indian,56.8
Selangor,2022-01-01,both,25-29,other_citizen,5.9
Selangor,2022-01-01,both,25-29,other_noncitizen,97.6
Selangor,2022-01-01,both,30-34,overall,686.2
Selangor,2022-01-01,both,30-34,bumi_malay,392.0
Selangor,2022-01-01,both,30-34,bumi_other,9.9
Selangor,2022-01-01,both,30-34,chinese,140.1
Selangor,2022-01-01,both,30-34,indian,66.1
Selangor,2022-01-01,both,30-34,other_citizen,8.2
Selangor,2022-01-01,both,30-34,other_noncitizen,69.8
Selangor,2022-01-01,both,35-39,overall,709.3
Selangor,2022-01-01,both,35-39,bumi_malay,404.6
Selangor,2022-01-01,both,35-39,bumi_other,12.7
Selangor,2022-01-01,both,35-39,chinese,168.8
Selangor,2022-01-01,both,35-39,indian,70.0
Selangor,2022-01-01,both,35-39,other_citizen,7.5
Selangor,2022-01-01,both,35-39,other_noncitizen,45.6
Selangor,2022-01-01,both,40-44,overall,563.5
Selangor,2022-01-01,both,40-44,bumi_malay,311.2
Selangor,2022-01-01,both,40-44,bumi_other,7.6
Selangor,2022-01-01,both,40-44,chinese,154.7
Selangor,2022-01-01,both,40-44,indian,59.0
Selangor,2022-01-01,both,40-44,other_citizen,3.1
Selangor,2022-01-01,both,40-44,other_noncitizen,27.9
Selangor,2022-01-01,both,45-49,overall,445.2
Selangor,2022-01-01,both,45-49,bumi_malay,243.6
Selangor,2022-01-01,both,45-49,bumi_other,4.3
Selangor,2022-01-01,both,45-49,chinese,132.5
Selangor,2022-01-01,both,45-49,indian,47.2
Selangor,2022-01-01,both,45-49,other_citizen,1.3
Selangor,2022-01-01,both,45-49,other_noncitizen,16.3
Selangor,2022-01-01,both,50-54,overall,378.5
Selangor,2022-01-01,both,50-54,bumi_malay,197.7
Selangor,2022-01-01,both,50-54,bumi_other,3.3
Selangor,2022-01-01,both,50-54,chinese,122.3
Selangor,2022-01-01,both,50-54,indian,43.5
Selangor,2022-01-01,both,50-54,other_citizen,1.0
Selangor,2022-01-01,both,50-54,other_noncitizen,10.7
Selangor,2022-01-01,both,55-59,overall,316.2
Selangor,2022-01-01,both,55-59,bumi_malay,161.3
Selangor,2022-01-01,both,55-59,bumi_other,2.9
Selangor,2022-01-01,both,55-59,chinese,105.6
Selangor,2022-01-01,both,55-59,indian,39.3
Selangor,2022-01-01,both,55-59,other_citizen,0.9
Selangor,2022-01-01,both,55-59,other_noncitizen,6.3
Selangor,2022-01-01,both,60-64,overall,252.7
Selangor,2022-01-01,both,60-64,bumi_malay,125.5
Selangor,2022-01-01,both,60-64,bumi_other,1.1
Selangor,2022-01-01,both,60-64,chinese,88.7
Selangor,2022-01-01,both,60-64,indian,32.4
Selangor,2022-01-01,both,60-64,other_citizen,0.5
Selangor,2022-01-01,both,60-64,other_noncitizen,4.5
Selangor,2022-01-01,both,65-69,overall,211.1
Selangor,2022-01-01,both,65-69,bumi_malay,113.3
Selangor,2022-01-01,both,65-69,bumi_other,1.2
Selangor,2022-01-01,both,65-69,chinese,57.7
Selangor,2022-01-01,both,65-69,indian,22.9
Selangor,2022-01-01,both,65-69,other_citizen,0.9
Selangor,2022-01-01,both,65-69,other_noncitizen,15.1
Selangor,2022-01-01,both,70-74,overall,159.0
Selangor,2022-01-01,both,70-74,bumi_malay,92.0
Selangor,2022-01-01,both,70-74,bumi_other,1.6
Selangor,2022-01-01,both,70-74,chinese,39.8
Selangor,2022-01-01,both,70-74,indian,16.7
Selangor,2022-01-01,both,70-74,other_citizen,1.2
Selangor,2022-01-01,both,70-74,other_noncitizen,7.6
Selangor,2022-01-01,both,75-79,overall,85.0
Selangor,2022-01-01,both,75-79,bumi_malay,45.7
Selangor,2022-01-01,both,75-79,bumi_other,1.1
Selangor,2022-01-01,both,75-79,chinese,24.8
Selangor,2022-01-01,both,75-79,indian,8.5
Selangor,2022-01-01,both,75-79,other_citizen,0.8
Selangor,2022-01-01,both,75-79,other_noncitizen,4.1
Selangor,2022-01-01,both,80-84,overall,39.4
Selangor,2022-01-01,both,80-84,bumi_malay,19.4
Selangor,2022-01-01,both,80-84,bumi_other,0.7
Selangor,2022-01-01,both,80-84,chinese,11.4
Selangor,2022-01-01,both,80-84,indian,3.9
Selangor,2022-01-01,both,80-84,other_citizen,0.3
Selangor,2022-01-01,both,80-84,other_noncitizen,3.7
Selangor,2022-01-01,both,85+,overall,30.4
Selangor,2022-01-01,both,85+,bumi_malay,15.9
Selangor,2022-01-01,both,85+,bumi_other,1.0
Selangor,2022-01-01,both,85+,chinese,4.5
Selangor,2022-01-01,both,85+,indian,3.1
Selangor,2022-01-01,both,85+,other_citizen,0.3
Selangor,2022-01-01,both,85+,other_noncitizen,5.6
Selangor,2022-01-01,female,overall,overall,3326.0
Selangor,2022-01-01,female,overall,bumi_malay,1918.7
Selangor,2022-01-01,female,overall,bumi_other,39.9
Selangor,2022-01-01,female,overall,chinese,864.3
Selangor,2022-01-01,female,overall,indian,357.7
Selangor,2022-01-01,female,overall,other_citizen,24.1
Selangor,2022-01-01,female,overall,other_noncitizen,121.4
Selangor,2022-01-01,female,0-4,overall,244.4
Selangor,2022-01-01,female,0-4,bumi_malay,148.3
Selangor,2022-01-01,female,0-4,bumi_other,3.0
Selangor,2022-01-01,female,0-4,chinese,40.5
Selangor,2022-01-01,female,0-4,indian,19.4
Selangor,2022-01-01,female,0-4,other_citizen,3.0
Selangor,2022-01-01,female,0-4,other_noncitizen,30.2
Selangor,2022-01-01,female,5-9,overall,259.7
Selangor,2022-01-01,female,5-9,bumi_malay,147.7
Selangor,2022-01-01,female,5-9,bumi_other,2.3
Selangor,2022-01-01,female,5-9,chinese,63.9
Selangor,2022-01-01,female,5-9,indian,23.4
Selangor,2022-01-01,female,5-9,other_citizen,2.0
Selangor,2022-01-01,female,5-9,other_noncitizen,20.2
Selangor,2022-01-01,female,10-14,overall,233.6
Selangor,2022-01-01,female,10-14,bumi_malay,129.5
Selangor,2022-01-01,female,10-14,bumi_other,3.0
Selangor,2022-01-01,female,10-14,chinese,67.4
Selangor,2022-01-01,female,10-14,indian,29.1
Selangor,2022-01-01,female,10-14,other_citizen,1.5
Selangor,2022-01-01,female,10-14,other_noncitizen,3.0
Selangor,2022-01-01,female,15-19,overall,245.1
Selangor,2022-01-01,female,15-19,bumi_malay,147.7
Selangor,2022-01-01,female,15-19,bumi_other,4.6
Selangor,2022-01-01,female,15-19,chinese,61.2
Selangor,2022-01-01,female,15-19,indian,28.1
Selangor,2022-01-01,female,15-19,other_citizen,1.8
Selangor,2022-01-01,female,15-19,other_noncitizen,1.7
Selangor,2022-01-01,female,20-24,overall,246.9
Selangor,2022-01-01,female,20-24,bumi_malay,147.7
Selangor,2022-01-01,female,20-24,bumi_other,3.0
Selangor,2022-01-01,female,20-24,chinese,56.8
Selangor,2022-01-01,female,20-24,indian,25.9
Selangor,2022-01-01,female,20-24,other_citizen,1.8
Selangor,2022-01-01,female,20-24,other_noncitizen,11.8
Selangor,2022-01-01,female,25-29,overall,247.8
Selangor,2022-01-01,female,25-29,bumi_malay,147.6
Selangor,2022-01-01,female,25-29,bumi_other,2.5
Selangor,2022-01-01,female,25-29,chinese,56.3
Selangor,2022-01-01,female,25-29,indian,27.9
Selangor,2022-01-01,female,25-29,other_citizen,2.5
Selangor,2022-01-01,female,25-29,other_noncitizen,11.0
Selangor,2022-01-01,female,30-34,overall,322.6
Selangor,2022-01-01,female,30-34,bumi_malay,203.8
Selangor,2022-01-01,female,30-34,bumi_other,4.1
Selangor,2022-01-01,female,30-34,chinese,69.2
Selangor,2022-01-01,female,30-34,indian,33.4
Selangor,2022-01-01,female,30-34,other_citizen,3.3
Selangor,2022-01-01,female,30-34,other_noncitizen,8.8
Selangor,2022-01-01,female,35-39,overall,341.7
Selangor,2022-01-01,female,35-39,bumi_malay,205.2
Selangor,2022-01-01,female,35-39,bumi_other,5.1
Selangor,2022-01-01,female,35-39,chinese,86.9
Selangor,2022-01-01,female,35-39,indian,34.0
Selangor,2022-01-01,female,35-39,other_citizen,3.0
Selangor,2022-01-01,female,35-39,other_noncitizen,7.4
Selangor,2022-01-01,female,40-44,overall,263.9
Selangor,2022-01-01,female,40-44,bumi_malay,150.4
Selangor,2022-01-01,female,40-44,bumi_other,3.5
Selangor,2022-01-01,female,40-44,chinese,75.9
Selangor,2022-01-01,female,40-44,indian,27.8
Selangor,2022-01-01,female,40-44,other_citizen,1.4
Selangor,2022-01-01,female,40-44,other_noncitizen,4.9
Selangor,2022-01-01,female,45-49,overall,206.7
Selangor,2022-01-01,female,45-49,bumi_malay,114.8
Selangor,2022-01-01,female,45-49,bumi_other,2.4
Selangor,2022-01-01,female,45-49,chinese,63.3
Selangor,2022-01-01,female,45-49,indian,22.5
Selangor,2022-01-01,female,45-49,other_citizen,0.6
Selangor,2022-01-01,female,45-49,other_noncitizen,3.1
Selangor,2022-01-01,female,50-54,overall,180.4
Selangor,2022-01-01,female,50-54,bumi_malay,95.1
Selangor,2022-01-01,female,50-54,bumi_other,1.7
Selangor,2022-01-01,female,50-54,chinese,59.4
Selangor,2022-01-01,female,50-54,indian,21.7
Selangor,2022-01-01,female,50-54,other_citizen,0.5
Selangor,2022-01-01,female,50-54,other_noncitizen,2.0
Selangor,2022-01-01,female,55-59,overall,150.4
Selangor,2022-01-01,female,55-59,bumi_malay,77.9
Selangor,2022-01-01,female,55-59,bumi_other,1.0
Selangor,2022-01-01,female,55-59,chinese,50.9
Selangor,2022-01-01,female,55-59,indian,19.0
Selangor,2022-01-01,female,55-59,other_citizen,0.4
Selangor,2022-01-01,female,55-59,other_noncitizen,1.1
Selangor,2022-01-01,female,60-64,overall,120.6
Selangor,2022-01-01,female,60-64,bumi_malay,60.6
Selangor,2022-01-01,female,60-64,bumi_other,0.8
Selangor,2022-01-01,female,60-64,chinese,41.6
Selangor,2022-01-01,female,60-64,indian,16.5
Selangor,2022-01-01,female,60-64,other_citizen,0.3
Selangor,2022-01-01,female,60-64,other_noncitizen,0.8
Selangor,2022-01-01,female,65-69,overall,102.3
Selangor,2022-01-01,female,65-69,bumi_malay,54.2
Selangor,2022-01-01,female,65-69,bumi_other,0.4
Selangor,2022-01-01,female,65-69,chinese,28.6
Selangor,2022-01-01,female,65-69,indian,11.9
Selangor,2022-01-01,female,65-69,other_citizen,0.5
Selangor,2022-01-01,female,65-69,other_noncitizen,6.6
Selangor,2022-01-01,female,70-74,overall,81.4
